x,y,z
83,87,-0.0257602
83,88,-0.0257615
83,89,-0.102076
83,90,-0.114649
83,91,-0.14534
83,92,-0.174846
83,93,-0.195975
83,94,-0.17345
83,95,-0.125708
83,96,-0.132458
83,97,-0.111428
83,98,-0.099068
83,99,-0.029131
84,0,-0.169294
84,1,-0.202478
84,2,-0.215581
84,3,-0.210404
84,4,-0.165148
84,5,-0.107159
84,6,-0.0547362
84,7,-0.0380853
84,8,-0.0392859
84,9,-0.0721
84,10,-0.0829113
84,11,-0.0430954
84,12,0.0236297
84,13,0.0406986
84,14,0.0743832
84,15,0.0751656
84,16,0.0348292
84,17,0.00460329
84,18,0.010744
84,19,-0.0263448
84,20,-0.0509555
84,21,-0.0321857
84,22,-0.000304872
84,23,-0.0411082
84,24,-0.048794
84,25,-0.0685822
84,26,-0.0485747
84,27,-0.0522177
84,28,-0.0270994
84,29,-0.0150222
84,30,-0.0130043
84,31,-0.016818
84,32,-0.00936438
84,33,0.0402955
84,34,0.064032
84,35,0.0436785
84,36,0.0908505
84,37,0.148888
84,38,0.160633
84,39,0.23426
84,40,0.22949
84,41,0.188714
84,42,0.147075
84,43,0.138254
84,44,0.108751
84,45,0.0866053
84,46,0.105626
84,47,0.0901772
84,48,0.0417737
84,49,0.0430807
84,50,0.0520971
84,51,0.058035
84,52,0.0280225
84,53,0.00809797
84,54,0.00508166
84,55,0.0574608
84,56,0.103358
84,57,0.158947
84,58,0.178039
84,59,0.190276
84,60,0.213917
84,61,0.202445
84,62,0.153549
84,63,0.0969123
84,64,0.0869298
84,65,0.0999329
84,66,0.150099
84,67,0.17899
84,68,0.172545
84,69,0.151978
84,70,0.186481
84,71,0.158473
84,72,0.108856
84,73,0.0721008
84,74,0.0445098
84,75,0.00808379
84,76,-0.0223278
84,77,-0.0780444
84,78,-0.0941255
84,79,-0.141363
84,80,-0.160285
84,81,-0.131955
84,82,-0.0634542
84,83,-0.0449035
84,84,-0.0198031
84,85,0.00747777
84,86,0.0130148
84,87,-0.0266006
84,88,-0.0725616
84,89,-0.151105
84,90,-0.188416
84,91,-0.189867
84,92,-0.223575
84,93,-0.257488
84,94,-0.219023
84,95,-0.14605
84,96,-0.135291
84,97,-0.131035
84,98,-0.108563
84,99,-0.0457278
85,0,-0.166979
85,1,-0.172282
85,2,-0.146824
85,3,-0.160767
85,4,-0.142403
85,5,-0.0934693
85,6,-0.0487434
85,7,-0.0587837
85,8,-0.0666205
85,9,-0.0558571
85,10,-0.0411095
85,11,-0.023106
85,12,0.000648047
85,13,0.00705228
85,14,0.0292175
85,15,8.72918e-05
85,16,-0.0583732
85,17,-0.0749531
85,18,-0.053521
85,19,-0.0448336
85,20,-0.071547
85,21,-0.0491099
85,22,-0.0349747
85,23,-0.0549541
85,24,-0.0494114
85,25,-0.0912876
85,26,-0.0850248
85,27,-0.0911565
85,28,-0.0440229
85,29,-0.00405459
85,30,-0.0324297
85,31,-0.0352916
85,32,-0.0230731
85,33,-0.014867
85,34,0.0117554
85,35,0.0270905
85,36,0.0637113
85,37,0.0983777
85,38,0.142756
85,39,0.183989
85,40,0.180292
85,41,0.163226
85,42,0.125649
85,43,0.10786
85,44,0.0767106
85,45,0.0226696
85,46,0.0282311
85,47,0.0297358
85,48,0.0353259
85,49,0.0710685
85,50,0.044582
85,51,0.0504094
85,52,0.0102419
85,53,-0.0133277
85,54,-0.00947439
85,55,0.0343669
85,56,0.0937423
85,57,0.113546
85,58,0.146237
85,59,0.170247
85,60,0.210939
85,61,0.241203
85,62,0.170097
85,63,0.152192
85,64,0.1137
85,65,0.0643337
85,66,0.136379
85,67,0.152975
85,68,0.116574
85,69,0.117378
85,70,0.17158
85,71,0.144988
85,72,0.0976605
85,73,0.094228
85,74,0.0825093
85,75,0.0303346
85,76,-0.0147134
85,77,-0.0650405
85,78,-0.0889215
85,79,-0.125235
85,80,-0.121061
85,81,-0.0740094
85,82,-0.0277125
85,83,-0.0430424
85,84,-0.0129108
85,85,0.0164762
85,86,-0.0234168
85,87,-0.0788004
85,88,-0.125167
85,89,-0.236357
85,90,-0.3039
85,91,-0.306931
85,92,-0.290505
85,93,-0.297311
85,94,-0.247675
85,95,-0.212533
85,96,-0.186449
85,97,-0.141213
85,98,-0.0786351
85,99,-0.0267635
86,0,-0.201423
86,1,-0.138489
86,2,-0.0961523
86,3,-0.133477
86,4,-0.136251
86,5,-0.0562158
86,6,-0.0173955
86,7,-0.0427227
86,8,-0.046812
86,9,-0.0297216
86,10,-0.0162235
86,11,-0.00260203
86,12,0.0236389
86,13,-0.00123961
86,14,0.00834239
86,15,-0.0245277
86,16,-0.080221
86,17,-0.06685
86,18,-0.0462449
86,19,-0.0414555
86,20,-0.0751766
86,21,-0.0599208
86,22,-0.0634156
86,23,-0.0849835
86,24,-0.0764385
86,25,-0.0746367
86,26,-0.0856618
86,27,-0.07068
86,28,-0.0706628
86,29,-0.0498311
86,30,-0.0592802
86,31,-0.0249066
86,32,0.00905289
86,33,0.00147272
86,34,0.0329032
86,35,-0.0136316
86,36,0.0352717
86,37,0.0643088
86,38,0.0744058
86,39,0.0888174
86,40,0.102303
86,41,0.144167
86,42,0.118302
86,43,0.0755742
86,44,0.00454771
86,45,-0.00469598
86,46,0.0275737
86,47,0.0391791
86,48,0.00734881
86,49,0.0266438
86,50,0.0160104
86,51,-0.0117796
86,52,-0.00706084
86,53,0.0328667
86,54,0.0161845
86,55,0.0495418
86,56,0.0758153
86,57,0.091499
86,58,0.12369
86,59,0.162981
86,60,0.209388
86,61,0.209516
86,62,0.172355
86,63,0.150078
86,64,0.100968
86,65,0.0894886
86,66,0.103547
86,67,0.114851
86,68,0.0896221
86,69,0.123172
86,70,0.163831
86,71,0.172943
86,72,0.130997
86,73,0.111918
86,74,0.0936799
86,75,0.0190378
86,76,-0.0336137
86,77,-0.0404561
86,78,-0.051384
86,79,-0.0749893
86,80,-0.117571
86,81,-0.095368
86,82,-0.0542698
86,83,-0.028367
86,84,0.000300449
86,85,0.0109364
86,86,-0.0419008
86,87,-0.115637
86,88,-0.154039
86,89,-0.259899
86,90,-0.362606
86,91,-0.377426
86,92,-0.372429
86,93,-0.366378
86,94,-0.304384
86,95,-0.263038
86,96,-0.207266
86,97,-0.148089
86,98,-0.12025
86,99,-0.0546623
87,0,-0.140528
87,1,-0.0619674
87,2,-0.0662682
87,3,-0.0894882
87,4,-0.113137
87,5,-0.033393
87,6,0.00792463
87,7,0.0041257
87,8,-0.00643886
87,9,0.0305101
87,10,0.0556741
87,11,0.0581618
87,12,0.0359073
87,13,0.0196251
87,14,0.0191288
87,15,-0.00767247
87,16,-0.0582767
87,17,-0.050631
87,18,-0.0520822
87,19,-0.0742764
87,20,-0.117025
87,21,-0.0878842
87,22,-0.0566051
87,23,-0.0619426
87,24,-0.0913141
87,25,-0.127477
87,26,-0.108956
87,27,-0.0825416
87,28,-0.0953504
87,29,-0.113797
87,30,-0.0794661
87,31,-0.063272
87,32,-0.0558684
87,33,-0.0417126
87,34,-0.0121485
87,35,-0.0131147
87,36,0.0212099
87,37,0.00837571
87,38,0.00885784
87,39,0.0278686
87,40,0.068661
87,41,0.0964908
87,42,0.0487955
87,43,0.00348594
87,44,-0.048068
87,45,-0.0493864
87,46,1.72364e-05
87,47,0.0164822
87,48,-0.0463689
87,49,-0.046294
87,50,-0.0241048
87,51,-0.0417477
87,52,-0.0259418
87,53,0.000470112
87,54,0.0389974
87,55,0.00358607
87,56,0.0310561
87,57,0.0645672
87,58,0.0900034
87,59,0.128752
87,60,0.171677
87,61,0.178374
87,62,0.153236
87,63,0.151208
87,64,0.104546
87,65,0.0824089
87,66,0.08454
87,67,0.0821485
87,68,0.0828017
87,69,0.145626
87,70,0.179767
87,71,0.198788
87,72,0.203034
87,73,0.165695
87,74,0.121544
87,75,0.0561057
87,76,0.0106829
87,77,-0.0102247
87,78,-0.00263297
87,79,-0.0455391
87,80,-0.0905139
87,81,-0.0693064
87,82,0.00381527
87,83,0.0309548
87,84,0.0467056
87,85,0.0614956
87,86,-0.0212759
87,87,-0.101037
87,88,-0.172412
87,89,-0.292481
87,90,-0.384027
87,91,-0.383296
87,92,-0.386844
87,93,-0.358317
87,94,-0.333226
87,95,-0.286807
87,96,-0.22514
87,97,-0.172789
87,98,-0.138464
87,99,-0.0734398
88,0,-0.0711973
88,1,-0.0280517
88,2,-0.0194303
88,3,-0.0134355
88,4,-0.0582747
88,5,-0.00808065
88,6,0.0688912
88,7,0.046271
88,8,0.0267573
88,9,0.0870268
88,10,0.0863094
88,11,0.0829322
88,12,0.041767
88,13,0.00827222
88,14,-0.0144071
88,15,-0.0110365
88,16,-0.0352879
88,17,-0.0442363
88,18,-0.0681225
88,19,-0.102433
88,20,-0.143634
88,21,-0.0976876
88,22,-0.0763114
88,23,-0.0550192
88,24,-0.0812499
88,25,-0.100297
88,26,-0.105672
88,27,-0.105596
88,28,-0.124042
88,29,-0.1233
88,30,-0.100301
88,31,-0.0818216
88,32,-0.0806479
88,33,-0.0764555
88,34,-0.0594058
88,35,-0.076015
88,36,-0.052901
88,37,-0.0403616
88,38,-0.0273238
88,39,0.0132656
88,40,0.0280374
88,41,0.0423215
88,42,-0.0157024
88,43,-0.0409373
88,44,-0.0622052
88,45,-0.102518
88,46,-0.0124925
88,47,-0.00540598
88,48,-0.0678065
88,49,-0.0739556
88,50,-0.0807627
88,51,-0.0832123
88,52,-0.0257081
88,53,-0.0218074
88,54,0.0028862
88,55,0.00846681
88,56,-0.00311493
88,57,0.0393088
88,58,0.0908054
88,59,0.126838
88,60,0.151756
88,61,0.123864
88,62,0.106475
88,63,0.140614
88,64,0.120779
88,65,0.0769499
88,66,0.0753281
88,67,0.0822529
88,68,0.0881041
88,69,0.133604
88,70,0.175908
88,71,0.208653
88,72,0.230569
88,73,0.201863
88,74,0.165012
88,75,0.124745
88,76,0.0811586
88,77,0.0203079
88,78,0.0259521
88,79,0.00366099
88,80,-0.0312082
88,81,-0.0395179
88,82,-0.00181845
88,83,0.0247411
88,84,0.0412562
88,85,0.0214567
88,86,-0.045017
88,87,-0.128998
88,88,-0.181915
88,89,-0.299804
88,90,-0.376882
88,91,-0.386103
88,92,-0.391891
88,93,-0.383748
88,94,-0.343765
88,95,-0.271956
88,96,-0.258793
88,97,-0.217338
88,98,-0.162092
88,99,-0.105862
89,0,-0.047819
89,1,-0.0300375
89,2,0.00825279
89,3,0.0205982
89,4,-0.0210026
89,5,0.0325968
89,6,0.121771
89,7,0.119241
89,8,0.0990749
89,9,0.119222
89,10,0.12119
89,11,0.0989803
89,12,0.0476595
89,13,0.0102491
89,14,-0.0512052
89,15,-0.0302005
89,16,-0.0284089
89,17,-0.0820565
89,18,-0.0922487
89,19,-0.15299
89,20,-0.157912
89,21,-0.113055
89,22,-0.103471
89,23,-0.0969407
89,24,-0.0998996
89,25,-0.111138
89,26,-0.138278
89,27,-0.134246
89,28,-0.134687
89,29,-0.147296
89,30,-0.126509
89,31,-0.116139
89,32,-0.141633
89,33,-0.137185
89,34,-0.13937
89,35,-0.126824
89,36,-0.0906452
89,37,-0.0751402
89,38,-0.0797415
89,39,-0.0813054
89,40,-0.0715815
89,41,-0.0571699
89,42,-0.0583217
89,43,-0.0771496
89,44,-0.09534
89,45,-0.0932774
89,46,-0.0665627
89,47,-0.0885698
89,48,-0.129768
89,49,-0.128286
89,50,-0.148214
89,51,-0.111613
89,52,-0.0690622
89,53,-0.0388639
89,54,-0.0253175
89,55,-0.0328738
89,56,0.00821754
89,57,0.0492884
89,58,0.133526
89,59,0.195157
89,60,0.172662
89,61,0.123404
89,62,0.13848
89,63,0.153967
89,64,0.147981
89,65,0.143923
89,66,0.135099
89,67,0.102483
89,68,0.0973986
89,69,0.124758
89,70,0.150934
89,71,0.187963
89,72,0.224352
89,73,0.198883
89,74,0.216365
89,75,0.184622
89,76,0.17179
89,77,0.0962258
89,78,0.0659204
89,79,0.032898
89,80,0.0255585
89,81,0.0501828
89,82,0.0419165
89,83,0.04455
89,84,0.0409675
89,85,0.025933
89,86,-0.0188834
89,87,-0.0951186
89,88,-0.168991
89,89,-0.301925
89,90,-0.334847
89,91,-0.338525
89,92,-0.343667
89,93,-0.326432
89,94,-0.302959
89,95,-0.26349
89,96,-0.241887
89,97,-0.202813
89,98,-0.159976
89,99,-0.145256
90,0,-0.0547148
90,1,-0.0335663
90,2,0.00705886
90,3,0.0140475
90,4,0.00172471
90,5,0.0383989
90,6,0.0888215
90,7,0.117403
90,8,0.10906
90,9,0.103938
90,10,0.127153
90,11,0.0938345
90,12,0.0499753
90,13,-0.0342205
90,14,-0.0954414
90,15,-0.0862687
90,16,-0.061568
90,17,-0.126308
90,18,-0.153822
90,19,-0.193413
90,20,-0.179352
90,21,-0.121091
90,22,-0.109485
90,23,-0.119713
90,24,-0.126884
90,25,-0.157911
90,26,-0.128582
90,27,-0.117373
90,28,-0.119285
90,29,-0.159343
90,30,-0.159259
90,31,-0.125523
90,32,-0.140658
90,33,-0.166317
90,34,-0.158371
90,35,-0.173327
90,36,-0.130728
90,37,-0.145686
90,38,-0.104369
90,39,-0.118729
90,40,-0.120065
90,41,-0.0991372
90,42,-0.103268
90,43,-0.0960418
90,44,-0.120009
90,45,-0.101085
90,46,-0.102713
90,47,-0.121163
90,48,-0.161565
90,49,-0.146477
90,50,-0.132176
90,51,-0.108113
90,52,-0.0771445
90,53,-0.0456398
90,54,-0.0388113
90,55,0.0148563
90,56,0.0659671
90,57,0.117245
90,58,0.164451
90,59,0.24079
90,60,0.237363
90,61,0.205743
90,62,0.195588
90,63,0.179013
90,64,0.166868
90,65,0.157246
90,66,0.166248
90,67,0.144574
90,68,0.124284
90,69,0.136101
90,70,0.143823
90,71,0.181228
90,72,0.245014
90,73,0.256692
90,74,0.259495
90,75,0.220738
90,76,0.17724
90,77,0.125481
90,78,0.0986945
90,79,0.067895
90,80,0.089765
90,81,0.0661796
90,82,0.0667299
90,83,0.0698848
90,84,0.0645857
90,85,0.0424471
90,86,-0.000486289
90,87,-0.0603145
90,88,-0.161315
90,89,-0.275713
90,90,-0.300118
90,91,-0.297979
90,92,-0.32021
90,93,-0.301408
90,94,-0.292108
90,95,-0.257924
90,96,-0.223128
90,97,-0.220123
90,98,-0.1884
90,99,-0.214736
91,0,-0.0521109
91,1,-0.0355979
91,2,0.0288908
91,3,0.0517867
91,4,0.0708656
91,5,0.0640158
91,6,0.111822
91,7,0.12639
91,8,0.119867
91,9,0.144016
91,10,0.162917
91,11,0.101026
91,12,0.059825
91,13,-0.0143161
91,14,-0.0909634
91,15,-0.101802
91,16,-0.0890516
91,17,-0.148204
91,18,-0.169704
91,19,-0.209102
91,20,-0.171843
91,21,-0.14848
91,22,-0.144414
91,23,-0.164191
91,24,-0.147855
91,25,-0.142067
91,26,-0.120656
91,27,-0.122451
91,28,-0.153396
91,29,-0.132779
91,30,-0.158222
91,31,-0.135492
91,32,-0.156253
91,33,-0.181151
91,34,-0.184813
91,35,-0.185694
91,36,-0.143276
91,37,-0.132552
91,38,-0.101612
91,39,-0.112879
91,40,-0.11422
91,41,-0.102773
91,42,-0.094687
91,43,-0.108677
91,44,-0.125187
91,45,-0.123609
91,46,-0.0976682
91,47,-0.132656
91,48,-0.188392
91,49,-0.18643
91,50,-0.134687
91,51,-0.0870973
91,52,-0.0273561
91,53,0.0143792
91,54,0.0391772
91,55,0.0574122
91,56,0.107735
91,57,0.152831
91,58,0.200361
91,59,0.248859
91,60,0.277479
91,61,0.259688
91,62,0.207313
91,63,0.194305
91,64,0.166853
91,65,0.18339
91,66,0.192913
91,67,0.18674
91,68,0.161821
91,69,0.147873
91,70,0.151956
91,71,0.18864
91,72,0.236951
91,73,0.230292
91,74,0.22569
91,75,0.205151
91,76,0.176929
91,77,0.119233
91,78,0.0992261
91,79,0.0807984
91,80,0.0728856
91,81,0.016705
91,82,0.00816356
91,83,0.00713357
91,84,0.0178743
91,85,0.000432571
91,86,-0.0408048
91,87,-0.13423
91,88,-0.213379
91,89,-0.276151
91,90,-0.261809
91,91,-0.242739
91,92,-0.293167
91,93,-0.342895
91,94,-0.366707
91,95,-0.302248
91,96,-0.26767
91,97,-0.267337
91,98,-0.226543
91,99,-0.253403
92,0,-0.0193338
92,1,-0.0194988
92,2,0.0554003
92,3,0.0946249
92,4,0.121275
92,5,0.170943
92,6,0.208996
92,7,0.219298
92,8,0.193555
92,9,0.199791
92,10,0.181269
92,11,0.134095
92,12,0.0561048
92,13,0.0174052
92,14,-0.0587343
92,15,-0.118235
92,16,-0.121295
92,17,-0.153488
92,18,-0.183029
92,19,-0.210164
92,20,-0.156394
92,21,-0.166052
92,22,-0.188665
92,23,-0.184788
92,24,-0.149778
92,25,-0.135065
92,26,-0.126513
92,27,-0.138066
92,28,-0.172412
92,29,-0.177825
92,30,-0.151206
92,31,-0.169307
92,32,-0.218959
92,33,-0.231029
92,34,-0.229761
92,35,-0.202565
92,36,-0.173399
92,37,-0.128568
92,38,-0.148617
92,39,-0.11809
92,40,-0.10661
92,41,-0.0941172
92,42,-0.0790265
92,43,-0.0903062
92,44,-0.0938603
92,45,-0.115041
92,46,-0.108408
92,47,-0.110741
92,48,-0.150833
92,49,-0.151584
92,50,-0.124594
92,51,-0.0692987
92,52,0.00735825
92,53,0.0731547
92,54,0.101688
92,55,0.084527
92,56,0.116871
92,57,0.150301
92,58,0.19755
92,59,0.217669
92,60,0.250611
92,61,0.210445
92,62,0.164835
92,63,0.150733
92,64,0.142448
92,65,0.209893
92,66,0.220727
92,67,0.206854
92,68,0.203797
92,69,0.186513
92,70,0.177587
92,71,0.181711
92,72,0.206453
92,73,0.180419
92,74,0.16636
92,75,0.172529
92,76,0.151017
92,77,0.113372
92,78,0.0722045
92,79,0.0444887
92,80,0.0266002
92,81,-0.0450602
92,82,-0.0808736
92,83,-0.0882958
92,84,-0.0745341
92,85,-0.0890421
92,86,-0.15541
92,87,-0.235934
92,88,-0.274605
92,89,-0.292513
92,90,-0.263039
92,91,-0.267399
92,92,-0.310477
92,93,-0.324966
92,94,-0.352074
92,95,-0.349205
92,96,-0.292483
92,97,-0.281063
92,98,-0.261313
92,99,-0.231708
93,0,0.0416658
93,1,0.0534049
93,2,0.109744
93,3,0.136768
93,4,0.185113
93,5,0.238997
93,6,0.267229
93,7,0.260838
93,8,0.233178
93,9,0.233348
93,10,0.176655
93,11,0.140262
93,12,0.0782693
93,13,0.00116483
93,14,-0.0507777
93,15,-0.123008
93,16,-0.136598
93,17,-0.133327
93,18,-0.140834
93,19,-0.167576
93,20,-0.12647
93,21,-0.186637
93,22,-0.202712
93,23,-0.170218
93,24,-0.131755
93,25,-0.115384
93,26,-0.133927
93,27,-0.170257
93,28,-0.199463
93,29,-0.262791
93,30,-0.237554
93,31,-0.22958
93,32,-0.256009
93,33,-0.277708
93,34,-0.279786
93,35,-0.240547
93,36,-0.226683
93,37,-0.198894
93,38,-0.137057
93,39,-0.0672077
93,40,-0.0772088
93,41,-0.104312
93,42,-0.0917488
93,43,-0.0691056
93,44,-0.0637438
93,45,-0.0777634
93,46,-0.0748876
93,47,-0.104892
93,48,-0.0879358
93,49,-0.0759307
93,50,-0.0864798
93,51,-0.0452931
93,52,0.0180951
93,53,0.0923094
93,54,0.108092
93,55,0.0928643
93,56,0.0916757
93,57,0.119111
93,58,0.162534
93,59,0.191711
93,60,0.222654
93,61,0.186736
93,62,0.131175
93,63,0.118875
93,64,0.13944
93,65,0.18894
93,66,0.208577
93,67,0.21605
93,68,0.235059
93,69,0.209973
93,70,0.175613
93,71,0.166515
93,72,0.153642
93,73,0.122696
93,74,0.112234
93,75,0.0934064
93,76,0.0915877
93,77,0.0730942
93,78,-0.0117372
93,79,-0.0516953
93,80,-0.0452517
93,81,-0.0735803
93,82,-0.102355
93,83,-0.126946
93,84,-0.111169
93,85,-0.120665
93,86,-0.216295
93,87,-0.290046
93,88,-0.304417
93,89,-0.279614
93,90,-0.251415
93,91,-0.286851
93,92,-0.327425
93,93,-0.294597
93,94,-0.341614
93,95,-0.342562
93,96,-0.328386
93,97,-0.295661
93,98,-0.274342
93,99,-0.233641
94,0,0.113694
94,1,0.132959
94,2,0.152651
94,3,0.168349
94,4,0.234882
94,5,0.300638
94,6,0.321308
94,7,0.279776
94,8,0.248726
94,9,0.225474
94,10,0.196285
94,11,0.136044
94,12,0.103457
94,13,0.0317467
94,14,-0.0411304
94,15,-0.119238
94,16,-0.155801
94,17,-0.134841
94,18,-0.122455
94,19,-0.156488
94,20,-0.148584
94,21,-0.183156
94,22,-0.189484
94,23,-0.182677
94,24,-0.126548
94,25,-0.125404
94,26,-0.146803
94,27,-0.208218
94,28,-0.270946
94,29,-0.330326
94,30,-0.324367
94,31,-0.302382
94,32,-0.317433
94,33,-0.324551
94,34,-0.283328
94,35,-0.254052
94,36,-0.235101
94,37,-0.200547
94,38,-0.102687
94,39,-0.0653311
94,40,-0.0723963
94,41,-0.115787
94,42,-0.0937217
94,43,-0.0758031
94,44,-0.0775985
94,45,-0.0387415
94,46,-0.0723099
94,47,-0.074067
94,48,-0.0783632
94,49,-0.0492733
94,50,-0.0496763
94,51,-0.0333146
94,52,0.0104021
94,53,0.032125
94,54,0.087124
94,55,0.0974262
94,56,0.0829417
94,57,0.116914
94,58,0.148507
94,59,0.143794
94,60,0.148131
94,61,0.117545
94,62,0.0753118
94,63,0.0684005
94,64,0.088737
94,65,0.0878301
94,66,0.135697
94,67,0.213424
94,68,0.215579
94,69,0.217939
94,70,0.203334
94,71,0.153059
94,72,0.114871
94,73,0.0679876
94,74,0.0444016
94,75,0.0233336
94,76,0.0118329
94,77,-0.0586584
94,78,-0.125065
94,79,-0.182926
94,80,-0.162499
94,81,-0.173451
94,82,-0.210832
94,83,-0.232402
94,84,-0.240141
94,85,-0.234694
94,86,-0.301005
94,87,-0.345816
94,88,-0.379151
94,89,-0.346094
94,90,-0.303897
94,91,-0.33352
94,92,-0.353251
94,93,-0.316457
94,94,-0.328008
94,95,-0.346318
94,96,-0.33597
94,97,-0.307726
94,98,-0.304059
94,99,-0.26625
95,0,0.222316
95,1,0.210468
95,2,0.220183
95,3,0.226644
95,4,0.288628
95,5,0.371992
95,6,0.3253
95,7,0.290515
95,8,0.280344
95,9,0.252111
95,10,0.247985
95,11,0.1925
95,12,0.11865
95,13,0.0380672
95,14,-0.0789604
95,15,-0.1709
95,16,-0.143342
95,17,-0.184845
95,18,-0.201203
95,19,-0.230076
95,20,-0.246043
95,21,-0.221303
95,22,-0.18796
95,23,-0.211789
95,24,-0.142594
95,25,-0.113271
95,26,-0.121376
95,27,-0.21366
95,28,-0.304821
95,29,-0.334597
95,30,-0.353209
95,31,-0.323816
95,32,-0.351552
95,33,-0.33334
95,34,-0.294452
95,35,-0.262316
95,36,-0.221372
95,37,-0.163326
95,38,-0.10446
95,39,-0.0731685
95,40,-0.0977303
95,41,-0.144143
95,42,-0.137081
95,43,-0.098737
95,44,-0.0886936
95,45,-0.0656387
95,46,-0.0860727
95,47,-0.106746
95,48,-0.129021
95,49,-0.10228
95,50,-0.0937432
95,51,-0.0895418
95,52,-0.064246
95,53,-0.0423633
95,54,0.00596857
95,55,0.0619366
95,56,0.0882525
95,57,0.104944
95,58,0.144448
95,59,0.131518
95,60,0.117814
95,61,0.0835386
95,62,0.0648099
95,63,0.056902
95,64,0.0425684
95,65,-0.0117006
95,66,0.0291732
95,67,0.154388
95,68,0.200887
95,69,0.212665
95,70,0.184125
95,71,0.104596
95,72,0.0632568
95,73,0.04528
95,74,0.00488611
95,75,-0.0341454
95,76,-0.057917
95,77,-0.154844
95,78,-0.210789
95,79,-0.248851
95,80,-0.220054
95,81,-0.23525
95,82,-0.308687
95,83,-0.329081
95,84,-0.334193
95,85,-0.346432
95,86,-0.398862
95,87,-0.424958
95,88,-0.422555
95,89,-0.39631
95,90,-0.378705
95,91,-0.385968
95,92,-0.36221
95,93,-0.325717
95,94,-0.330201
95,95,-0.37657
95,96,-0.395672
95,97,-0.401834
95,98,-0.381313
95,99,-0.353672
96,0,0.24098
96,1,0.235719
96,2,0.237394
96,3,0.271916
96,4,0.334269
96,5,0.345546
96,6,0.301468
96,7,0.298629
96,8,0.29993
96,9,0.261615
96,10,0.266089
96,11,0.212453
96,12,0.0957231
96,13,0.0099677
96,14,-0.0903875
96,15,-0.171698
96,16,-0.206709
96,17,-0.20402
96,18,-0.218625
96,19,-0.278164
96,20,-0.272974
96,21,-0.234283
96,22,-0.216382
96,23,-0.193869
96,24,-0.167329
96,25,-0.125376
96,26,-0.178599
96,27,-0.274649
96,28,-0.336572
96,29,-0.367291
96,30,-0.405504
96,31,-0.369806
96,32,-0.397543
96,33,-0.380147
96,34,-0.304811
96,35,-0.272535
96,36,-0.22156
96,37,-0.149695
96,38,-0.126286
96,39,-0.150844
96,40,-0.137088
96,41,-0.17809
96,42,-0.173282
96,43,-0.149787
96,44,-0.135821
96,45,-0.0827941
96,46,-0.0896822
96,47,-0.122714
96,48,-0.162245
96,49,-0.162606
96,50,-0.144739
96,51,-0.141695
96,52,-0.108871
96,53,-0.10632
96,54,-0.0232562
96,55,0.00294167
96,56,0.0218169
96,57,0.0823942
96,58,0.137448
96,59,0.106681
96,60,0.0935381
96,61,0.0466981
96,62,0.0327799
96,63,0.0217908
96,64,0.00423061
96,65,-0.0299168
96,66,0.000267737
96,67,0.0625716
96,68,0.120949
96,69,0.151925
96,70,0.104622
96,71,0.0392032
96,72,0.0250995
96,73,0.0393457
96,74,0.0319041
96,75,-0.0111973
96,76,-0.0892058
96,77,-0.179703
96,78,-0.209535
96,79,-0.242577
96,80,-0.274669
96,81,-0.305415
96,82,-0.32366
96,83,-0.352376
96,84,-0.380157
96,85,-0.389109
96,86,-0.418683
96,87,-0.434324
96,88,-0.453715
96,89,-0.427586
96,90,-0.414044
96,91,-0.400762
96,92,-0.371445
96,93,-0.361663
96,94,-0.35663
96,95,-0.382681
96,96,-0.415117
96,97,-0.435548
96,98,-0.422105
96,99,-0.390748
97,0,0.256296
97,1,0.261718
97,2,0.274872
97,3,0.296797
97,4,0.336352
97,5,0.32437
97,6,0.302553
97,7,0.278004
97,8,0.263517
97,9,0.226292
97,10,0.243558
97,11,0.197657
97,12,0.0797268
97,13,-0.0066865
97,14,-0.101875
97,15,-0.173598
97,16,-0.209782
97,17,-0.194657
97,18,-0.24397
97,19,-0.276526
97,20,-0.267432
97,21,-0.256307
97,22,-0.217217
97,23,-0.230983
97,24,-0.189624
97,25,-0.183193
97,26,-0.257297
97,27,-0.363131
97,28,-0.410551
97,29,-0.45136
97,30,-0.457201
97,31,-0.430771
97,32,-0.384802
97,33,-0.368412
97,34,-0.333818
97,35,-0.285942
97,36,-0.217143
97,37,-0.154649
97,38,-0.118366
97,39,-0.15643
97,40,-0.150689
97,41,-0.201173
97,42,-0.204713
97,43,-0.183322
97,44,-0.114947
97,45,-0.0641827
97,46,-0.0904433
97,47,-0.119959
97,48,-0.147342
97,49,-0.140548
97,50,-0.179395
97,51,-0.189313
97,52,-0.157429
97,53,-0.144509
97,54,-0.0806899
97,55,-0.0424608
97,56,-0.0286854
97,57,0.05842
97,58,0.112362
97,59,0.096647
97,60,0.118964
97,61,0.0839152
97,62,0.011451
97,63,0.0092279
97,64,-0.0204931
97,65,-0.0772993
97,66,-0.0424378
97,67,-0.000856853
97,68,0.0501339
97,69,0.0581847
97,70,0.0288805
97,71,0.0203479
97,72,0.0362527
97,73,-0.00514371
97,74,-6.89661e-05
97,75,-0.00627128
97,76,-0.0903698
97,77,-0.191806
97,78,-0.220769
97,79,-0.274324
97,80,-0.300592
97,81,-0.352843
97,82,-0.373193
97,83,-0.369867
97,84,-0.389985
97,85,-0.414098
97,86,-0.430792
97,87,-0.429113
97,88,-0.467849
97,89,-0.440362
